estimator,min_score,mean_score,max_score,std_score,C,max_iter,penalty,solver,alpha,loss,kernel,criterion,max_features,n_estimators,learning_rate
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,600,elasticnet,,0.5,hinge,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,300,l1,,0.8,perceptron,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,300,elasticnet,,0.8,perceptron,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,100,l1,,0.1,hinge,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,100,elasticnet,,0.9,hinge,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,100,elasticnet,,1.0,perceptron,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,600,l1,,1.0,perceptron,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,600,elasticnet,,0.9,hinge,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,500,elasticnet,,0.5,hinge,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,200,elasticnet,,0.7,hinge,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,500,l1,,1.0,perceptron,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,100,l1,,1.0,perceptron,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,600,l1,,0.6,perceptron,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,200,l1,,0.3,hinge,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,100,elasticnet,,0.6,perceptron,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,600,l1,,0.5,hinge,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,300,elasticnet,,0.5,hinge,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,300,l1,,0.8,hinge,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,400,l1,,0.5,perceptron,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,500,elasticnet,,0.3,perceptron,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,200,l1,,1.0,perceptron,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,600,elasticnet,,0.3,perceptron,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,300,l1,,0.1,perceptron,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,600,l1,,0.8,hinge,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,200,elasticnet,,1.0,hinge,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,500,l1,,0.3,perceptron,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,200,l1,,0.5,perceptron,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,600,elasticnet,,0.9,perceptron,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,100,l1,,0.2,perceptron,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,300,l1,,0.5,perceptron,,,,,
SGDClassifier,0.6495659037095501,0.6642362273313848,0.6805708013172339,0.012712283190450884,,700,l2,,0.7,hinge,,,,,
SGDClassifier,0.6603702304495654,0.6640966284159782,0.6706231454005935,0.004630411510534069,,500,l2,,0.9,hinge,,,,,
SGDClassifier,0.6557493770024919,0.6639241093790853,0.6743102830526693,0.007737125340779733,,400,l1,,0.4,squared_hinge,,,,,
SGDClassifier,0.6038709677419354,0.6639115487395306,0.7425474254742547,0.05812130274956216,,500,l2,,0.4,perceptron,,,,,
SGDClassifier,0.6630727762803236,0.6637050171590587,0.6641735228122663,0.0004640529064340704,,400,elasticnet,,0.2,modified_huber,,,,,
SGDClassifier,0.6380270485282419,0.6627683623863465,0.7073643410852714,0.03159716043930476,,100,l2,,0.9,perceptron,,,,,
SGDClassifier,0.6504237288135593,0.6627487163052063,0.6769771528998243,0.010923626429043938,,300,l1,,0.3,squared_hinge,,,,,
SGDClassifier,0.6359262229350441,0.662592179417569,0.6844217438890915,0.020091406187956393,,300,l2,,0.6,log,,,,,
SGDClassifier,0.6464502318943989,0.6625523770159,0.6801959412176347,0.013819676890042517,,300,l1,,0.6,squared_hinge,,,,,
SVC,0.6543161214032321,0.6622124272606089,0.6747648902821317,0.008973958131489271,0.1,,,,,,rbf,,,,
SGDClassifier,0.657703488372093,0.6621196779565812,0.6683046683046683,0.004505015434430817,,400,l1,,0.3,squared_hinge,,,,,
SGDClassifier,0.6558249556475457,0.6618841612126021,0.6684286400768862,0.005156861637973708,,100,elasticnet,,0.1,perceptron,,,,,
SGDClassifier,0.6465208747514911,0.6617432352582463,0.6733038348082595,0.011236491366046417,,600,l2,,0.8,hinge,,,,,
SGDClassifier,0.655050206733609,0.6614342237320573,0.664783427495292,0.004516005988214581,,400,elasticnet,,0.2,perceptron,,,,,
SGDClassifier,0.6455331412103746,0.6613536862217811,0.6713881019830028,0.011320459882101928,,300,l1,,0.2,squared_hinge,,,,,
SGDClassifier,0.6251536255632937,0.6609857720141522,0.6929761042722664,0.027821356386487743,,300,l2,,0.8,perceptron,,,,,
SGDClassifier,0.6496124031007753,0.6605875264267177,0.6749633967789166,0.010625191147135024,,400,l2,,0.7,log,,,,,
SGDClassifier,0.6496952312656866,0.6600817627222476,0.6683309557774608,0.007756662452416527,,200,l1,,0.5,squared_hinge,,,,,
SGDClassifier,0.645045045045045,0.6600755991471602,0.6796657381615598,0.014496906771129364,,700,l1,,0.6,squared_hinge,,,,,
SGDClassifier,0.6534296028880866,0.6598161149166306,0.6677908937605396,0.00596956796250182,,200,elasticnet,,0.3,modified_huber,,,,,
SGDClassifier,0.6539568345323741,0.6595421184946337,0.6645502645502644,0.004343961786851278,,200,l1,,0.3,squared_hinge,,,,,
SGDClassifier,0.6461107217939733,0.659277247936119,0.676771237222418,0.012885702788555465,,200,l1,,0.2,squared_hinge,,,,,
SGDClassifier,0.6402416006040016,0.6591781928490633,0.6750413223140496,0.014372190458650312,,100,elasticnet,,0.3,modified_huber,,,,,
SGDClassifier,0.6449787835926449,0.6590621867222063,0.6709401709401711,0.010712805816211856,,100,l1,,0.2,squared_hinge,,,,,
SGDClassifier,0.6471460340993328,0.6588673724261079,0.6691339748334567,0.009035285528721583,,500,elasticnet,,0.1,hinge,,,,,
AdaBoostClassifier,0.6477761836441894,0.6588193539726174,0.6719232087761399,0.009965089765783443,,,,,,,,,,10,
SGDClassifier,0.6196111580726965,0.6587487894519918,0.6916002452483139,0.0297236625232001,,200,l2,,1.0,perceptron,,,,,
SGDClassifier,0.6443574225703098,0.6586922188424903,0.6848056537102474,0.01849445134738813,,100,l1,,0.4,squared_hinge,,,,,
SGDClassifier,0.6408525754884546,0.6586822218343517,0.6706460674157303,0.012850907990279097,,600,l1,,0.8,squared_hinge,,,,,
SGDClassifier,0.6505747126436782,0.6582722661127224,0.6627262652382712,0.0054653783766052295,,300,l2,,1.0,hinge,,,,,
SGDClassifier,0.6464864864864865,0.6582143641571109,0.6676126285916991,0.008780614763388166,,600,l1,,0.4,squared_hinge,,,,,
SGDClassifier,0.6455250176180408,0.6581903058783752,0.6673596673596673,0.009250373339067475,,200,l1,,1.0,squared_hinge,,,,,
SGDClassifier,0.6530766326915818,0.6581405028629175,0.6636568848758465,0.0043312053207505054,,200,l2,,1.0,hinge,,,,,
SGDClassifier,0.6401703335699077,0.6573898922999687,0.6725663716814159,0.013304296329860795,,100,l1,,0.7,squared_hinge,,,,,
SGDClassifier,0.6528866714183892,0.6570803014813446,0.6612215909090909,0.0034029179033774875,,500,l1,,0.4,squared_hinge,,,,,
SGDClassifier,0.63340206185567,0.6569882633749738,0.673461958500182,0.017110223848073636,,300,l2,,1.0,perceptron,,,,,
SGDClassifier,0.6502673796791444,0.6569176238371495,0.6636615811373093,0.005468561345865193,,500,l1,,0.6,squared_hinge,,,,,
SGDClassifier,0.633922261484099,0.6563483108100864,0.6724678036895231,0.01635581846800866,,200,l1,,0.6,squared_hinge,,,,,
SGDClassifier,0.6476049015967323,0.6562090947135917,0.6661812886785584,0.007645221121449038,,100,elasticnet,,0.1,hinge,,,,,
SGDClassifier,0.6416139240506329,0.6558086501295893,0.6646862235425176,0.010141887901707268,,500,l2,,1.0,hinge,,,,,
SGDClassifier,0.5597115817936007,0.6557597031743265,0.7072282891315652,0.06797448526169768,,100,l2,,0.2,perceptron,,,,,
SGDClassifier,0.6519607843137255,0.6551092510546302,0.6574680924456708,0.0023166415144786445,,100,l1,,0.8,squared_hinge,,,,,
SGDClassifier,0.6531314521679286,0.6548174038496513,0.6569911504424779,0.0016130252321055903,,200,l1,,0.9,squared_hinge,,,,,
SGDClassifier,0.6509129967776583,0.654745193586627,0.6619064619778651,0.005067945505951789,,700,l1,,0.4,squared_hinge,,,,,
SGDClassifier,0.6251005631536606,0.6547257954230689,0.6917450365726227,0.02770529413683045,,600,l2,,1.0,log,,,,,
SGDClassifier,0.6380281690140845,0.6544630777873285,0.666893039049236,0.012119540254288144,,200,elasticnet,,0.1,squared_hinge,,,,,
SGDClassifier,0.6468085106382978,0.654352129364277,0.6669064748201439,0.00893728436886356,,500,l1,,0.9,squared_hinge,,,,,
SGDClassifier,0.6314655172413793,0.6542975945208281,0.6664308454191722,0.016155333651665525,,700,l1,,0.3,squared_hinge,,,,,
SGDClassifier,0.6503158677071722,0.6542246286281878,0.6613661004698229,0.005057319840219091,,300,elasticnet,,0.1,hinge,,,,,
SGDClassifier,0.6372549019607843,0.6542146205826361,0.673076923076923,0.014686028922187917,,300,l1,,0.5,squared_hinge,,,,,
SGDClassifier,0.6469344608879493,0.6541668512837675,0.6638566912539515,0.007123658420967193,,600,l1,,0.5,squared_hinge,,,,,
SGDClassifier,0.6367201426024954,0.6539509969347675,0.6708551483420593,0.013937472399037715,,400,l1,,0.9,squared_hinge,,,,,
SGDClassifier,0.634695579649708,0.6536380570609118,0.6834477498093059,0.02133488224647211,,500,l2,,0.3,perceptron,,,,,
SGDClassifier,0.6275787187839306,0.6534292316715306,0.6780606906173702,0.020627197893925368,,300,l1,,0.4,squared_hinge,,,,,
SGDClassifier,0.5670235546038543,0.653352995176679,0.6986399427344309,0.06106872129442298,,500,l2,,0.8,perceptron,,,,,
SGDClassifier,0.6467840459935322,0.6530460937533243,0.6573875802997858,0.0045368969921880135,,200,l1,,0.4,squared_hinge,,,,,
SGDClassifier,0.6361031518624641,0.6530107773233,0.6633698339809255,0.012056279234354476,,400,l1,,0.8,squared_hinge,,,,,
SGDClassifier,0.6386363636363636,0.6529950860323085,0.6649484536082474,0.010875685986938078,,700,elasticnet,,0.1,hinge,,,,,
SGDClassifier,0.6417112299465241,0.6526949204667901,0.6633975481611208,0.008855632733286383,,100,l1,,0.3,squared_hinge,,,,,
SGDClassifier,0.5922032413491022,0.6521422275716794,0.7261029411764705,0.055556211969203906,,700,l2,,0.7,perceptron,,,,,
SGDClassifier,0.6436376454000705,0.6515031733101034,0.6580147316730972,0.005946992381377639,,600,l1,,0.9,squared_hinge,,,,,
SGDClassifier,0.6371808701905789,0.651325103970517,0.6657153050303246,0.011650432547992895,,600,l1,,0.2,squared_hinge,,,,,
SGDClassifier,0.6470812666921023,0.6507788515130327,0.65359477124183,0.002731231148626989,,600,elasticnet,,0.1,hinge,,,,,
SGDClassifier,0.6310954063604239,0.6506596577282602,0.6608269096005606,0.013837588201920362,,700,elasticnet,,0.1,squared_hinge,,,,,
SGDClassifier,0.6407272727272728,0.6504536595335361,0.6636171710063336,0.00965564533615471,,100,l1,,0.6,squared_hinge,,,,,
SGDClassifier,0.6402502606882169,0.6503010284883084,0.6554441260744985,0.007107615940685172,,700,l1,,0.9,squared_hinge,,,,,
SGDClassifier,0.6228571428571428,0.6500793165020394,0.667601683029453,0.019512101585001954,,700,l1,,0.5,squared_hinge,,,,,
SGDClassifier,0.6356203341628155,0.6500437239777348,0.6638743455497382,0.011542264956972907,,300,l1,,0.8,squared_hinge,,,,,
SGDClassifier,0.6434354100668779,0.6497818377358756,0.6613296206056388,0.008178886013990519,,500,l1,,0.7,squared_hinge,,,,,
SGDClassifier,0.6305220883534136,0.6497764598533209,0.663440059568131,0.014008110843079914,,100,l2,,1.0,hinge,,,,,
SGDClassifier,0.6324847615632844,0.6497280301511209,0.6597346719254213,0.012245161749712068,,400,l1,,0.7,squared_hinge,,,,,
SGDClassifier,0.6223662884927067,0.6493042140480084,0.6883852691218131,0.028286842014193736,,600,l2,,0.8,log,,,,,
SGDClassifier,0.6420097697138869,0.6488575000315094,0.6537634408602151,0.004990998976053994,,200,l1,,0.8,squared_hinge,,,,,
SGDClassifier,0.6280556600225649,0.6487931654733347,0.6659758203799655,0.01568358722095849,,400,elasticnet,,0.3,modified_huber,,,,,
SGDClassifier,0.6434720229555236,0.6483837178250029,0.6543909348441926,0.004524436303269101,,600,l1,,0.7,squared_hinge,,,,,
SGDClassifier,0.6446991404011463,0.648010901483067,0.6508379888268156,0.0025294988268681463,,100,l1,,0.5,squared_hinge,,,,,
SGDClassifier,0.6226012793176973,0.647900820810444,0.6636740331491713,0.018070343792860467,,700,l1,,0.8,squared_hinge,,,,,
SGDClassifier,0.6348448687350836,0.6478130179471768,0.6562864927987544,0.009312621679822625,,300,l2,,0.9,hinge,,,,,
SGDClassifier,0.6390158172231987,0.6477340202690088,0.6543121881682109,0.0064254470061567105,,400,l1,,0.6,squared_hinge,,,,,
SGDClassifier,0.6379249912372941,0.6473980998889711,0.6589716684155299,0.008719694330487703,,700,l1,,1.0,squared_hinge,,,,,
SGDClassifier,0.5455394675385333,0.64706523702541,0.7050359712230215,0.07203038477467141,,400,l2,,0.1,perceptron,,,,,
SGDClassifier,0.6316436251920123,0.6469176227025143,0.6633720930232558,0.012979960317642215,,600,elasticnet,,1.0,modified_huber,,,,,
SGDClassifier,0.5348293595137915,0.646613299356326,0.7040138608143229,0.07905277879772993,,700,l2,,0.6,perceptron,,,,,
SGDClassifier,0.61328125,0.6463998378022261,0.6969195097714476,0.036294516776313755,,100,l2,,0.8,perceptron,,,,,
SGDClassifier,0.6254071661237784,0.6457968284793565,0.6622516556291392,0.015296868912738,,700,l1,,0.7,squared_hinge,,,,,
SGDClassifier,0.6303806474564212,0.6453418299622347,0.6730637422892393,0.01962292562801497,,400,elasticnet,,0.1,squared_hinge,,,,,
SGDClassifier,0.6362339514978601,0.6448786637976044,0.656140350877193,0.008334770615165223,,200,l1,,0.7,squared_hinge,,,,,
SGDClassifier,0.6195069667738479,0.6448241293381334,0.665017667844523,0.018929599759830714,,500,l1,,0.5,squared_hinge,,,,,
SGDClassifier,0.6367229608336329,0.6444774285214073,0.6508833922261483,0.0058590842031684244,,300,l1,,0.7,squared_hinge,,,,,
SGDClassifier,0.6379551820728292,0.6439821392185973,0.6488523466940733,0.00452331748059717,,700,elasticnet,,0.1,log,,,,,
SGDClassifier,0.6330209084354723,0.6438321804911699,0.6563237774030355,0.00958726739818832,,700,elasticnet,,0.4,modified_huber,,,,,
SGDClassifier,0.6239620403321471,0.6437115751585246,0.6688102893890675,0.018695840020199687,,200,l2,,0.6,perceptron,,,,,
SGDClassifier,0.6295774647887324,0.6434023213557497,0.6538598363571684,0.010195182985490487,,500,l1,,0.8,squared_hinge,,,,,
SGDClassifier,0.621505376344086,0.6423380657684523,0.6651147322913202,0.0178564323938232,,500,elasticnet,,0.1,log,,,,,
SGDClassifier,0.5728506787330316,0.642187950078241,0.7219140083217753,0.061296624305827864,,400,l2,,0.4,perceptron,,,,,
SGDClassifier,0.6335204490777867,0.6418033172290051,0.6486694947936753,0.006265176543882913,,400,l2,,1.0,hinge,,,,,
SGDClassifier,0.618208516886931,0.6416403629944233,0.6628339533310789,0.018286875733330946,,400,elasticnet,,0.1,log,,,,,
SGDClassifier,0.5909479077711357,0.6407327078987451,0.6946454413892909,0.0424348480615381,,300,l2,,0.6,perceptron,,,,,
SGDClassifier,0.6334979111279909,0.6406666876895543,0.6485310119695321,0.006156913198426096,,500,elasticnet,,0.3,modified_huber,,,,,
SGDClassifier,0.6371681415929205,0.640583130831562,0.6453697056712132,0.0034859096018359237,,600,l1,,0.6,squared_hinge,,,,,
SGDClassifier,0.4603658536585366,0.6403976497768776,0.7311364336310441,0.12730307216525857,,600,l2,,0.4,perceptron,,,,,
SGDClassifier,0.6314948041566747,0.6402019865818697,0.6524602867105773,0.00891985397442691,,600,l2,,1.0,hinge,,,,,
SGDClassifier,0.6082548877624909,0.6390911282995249,0.6851138353765324,0.03316419788026233,,300,elasticnet,,0.1,squared_hinge,,,,,
SGDClassifier,0.6091334052499101,0.6388717462188953,0.688689407540395,0.0354464262841365,,100,elasticnet,,0.1,squared_hinge,,,,,
SGDClassifier,0.5616197183098591,0.6386355514599965,0.6876202694034639,0.055126172149413954,,200,l2,,0.5,perceptron,,,,,
SGDClassifier,0.5844709897610921,0.6377263401400685,0.6951265583679637,0.045269921309417385,,400,l2,,0.3,perceptron,,,,,
SGDClassifier,0.6354851178971782,0.6365761745890007,0.6382660687593423,0.0012117141215930863,,600,elasticnet,,0.3,modified_huber,,,,,
SGDClassifier,0.6231225986727209,0.6365118144604744,0.6620013995801259,0.01803153706658902,,600,elasticnet,,0.1,squared_hinge,,,,,
SGDClassifier,0.6334269662921348,0.6361968421593147,0.6410348544735897,0.0034329658623636983,,300,elasticnet,,0.1,log,,,,,
LogisticRegression,0.6303418803418804,0.6361371465662979,0.6394316163410302,0.0041106619333653805,0.01,100,l1,liblinear,,,,,,,
LogisticRegression,0.6303418803418804,0.6361371465662979,0.6394316163410302,0.0041106619333653805,0.01,200,l1,liblinear,,,,,,,
LogisticRegression,0.6303418803418804,0.6361371465662979,0.6394316163410302,0.0041106619333653805,0.01,300,l1,liblinear,,,,,,,
LogisticRegression,0.6303418803418804,0.6361371465662979,0.6394316163410302,0.0041106619333653805,0.01,400,l1,liblinear,,,,,,,
LogisticRegression,0.6303418803418804,0.635242977803434,0.6396677050882658,0.0038221240350557063,0.01,400,l1,saga,,,,,,,
LogisticRegression,0.6303418803418804,0.635242977803434,0.6396677050882658,0.0038221240350557063,0.01,200,l1,saga,,,,,,,
LogisticRegression,0.6303418803418804,0.635242977803434,0.6396677050882658,0.0038221240350557063,0.01,300,l1,saga,,,,,,,
LogisticRegression,0.6303418803418804,0.635242977803434,0.6396677050882658,0.0038221240350557063,0.01,100,l1,saga,,,,,,,
SGDClassifier,0.6296561604584526,0.6350116293957856,0.6384222059897735,0.0038338703885846316,,700,elasticnet,,0.3,modified_huber,,,,,
SGDClassifier,0.6196581196581196,0.6348203625270087,0.6479663394109397,0.011644392721679775,,100,l1,,0.9,squared_hinge,,,,,
SGDClassifier,0.6200364298724954,0.633748983455474,0.660300136425648,0.01877789022615451,,100,elasticnet,,0.4,modified_huber,,,,,
SGDClassifier,0.6110711718188354,0.6332447136982432,0.6548967355096602,0.01789551145940648,,200,elasticnet,,0.4,modified_huber,,,,,
SGDClassifier,0.6196412283368805,0.6314130134782309,0.6529761904761905,0.015268888653611153,,400,l1,,0.1,modified_huber,,,,,
SGDClassifier,0.5197278911564626,0.6307297204780284,0.6984021304926764,0.07911679081669785,,400,l2,,0.9,perceptron,,,,,
SGDClassifier,0.5836298932384342,0.6302615246623199,0.6620387285348922,0.03368953226690929,,400,elasticnet,,0.3,squared_hinge,,,,,
SGDClassifier,0.6201332865661172,0.6301597387542178,0.6492146596858639,0.013480022292819452,,300,l2,,0.1,squared_hinge,,,,,
SGDClassifier,0.6067104808024906,0.6290529161290598,0.6550925925925927,0.019924179269355555,,400,elasticnet,,0.9,modified_huber,,,,,
SGDClassifier,0.6195652173913043,0.6288944033255143,0.6355008787346221,0.006784599721175139,,100,elasticnet,,0.1,log,,,,,
SGDClassifier,0.49778215869886644,0.6279811098296539,0.7235333782872556,0.0953631576364919,,700,l2,,0.3,perceptron,,,,,
SGDClassifier,0.6117732033224992,0.6278060228210073,0.6545708304256804,0.019048900194829944,,500,elasticnet,,0.1,squared_hinge,,,,,
SGDClassifier,0.5907713034691816,0.6276036055128124,0.6524198617221874,0.026563448593719428,,100,l1,,0.1,modified_huber,,,,,
SGDClassifier,0.5343659244917716,0.6271570642350376,0.7348603702541575,0.08252791536876322,,100,l2,,0.1,perceptron,,,,,
SGDClassifier,0.6043680630146795,0.6268495162900747,0.6477082636333222,0.017730729037892013,,600,l2,,0.1,squared_hinge,,,,,
SGDClassifier,0.5953522685355956,0.6256245799372722,0.6450261780104712,0.021687225530743277,,300,elasticnet,,0.3,modified_huber,,,,,
SGDClassifier,0.6227004512322111,0.6249212173882507,0.6289776574136764,0.002872641441509541,,600,elasticnet,,0.5,modified_huber,,,,,
SGDClassifier,0.5949960906958561,0.6224276125256823,0.6376383763837639,0.019435385704521135,,600,elasticnet,,0.1,log,,,,,
SGDClassifier,0.6190003310162199,0.6224268485433071,0.628514720476348,0.004316094465703623,,400,elasticnet,,0.2,log,,,,,
SGDClassifier,0.6073968705547652,0.6223537439818584,0.6345762711864407,0.011263138746154776,,300,l2,,0.2,squared_hinge,,,,,
SGDClassifier,0.5959633027522936,0.6215402182706043,0.650016431153467,0.022162124091860066,,700,elasticnet,,0.5,modified_huber,,,,,
SGDClassifier,0.5974512743628186,0.6209951401865224,0.6354166666666666,0.0167880028496654,,200,elasticnet,,0.5,modified_huber,,,,,
SGDClassifier,0.6163711806865334,0.6196986849063091,0.6240681576144834,0.0032275002923274395,,200,elasticnet,,0.1,log,,,,,
SGDClassifier,0.6085300837776086,0.6188420824211793,0.6393972012917115,0.014534691142122696,,400,elasticnet,,0.2,hinge,,,,,
SGDClassifier,0.6067104808024906,0.6185963697586246,0.633954857703631,0.011390294874321333,,200,elasticnet,,0.2,log,,,,,
SGDClassifier,0.4837812789620018,0.6179855816077736,0.6876866910056422,0.09492049557236114,,500,l2,,0.9,perceptron,,,,,
SGDClassifier,0.5414244186046512,0.6174636492538329,0.6897282033180375,0.06060357127853931,,400,l2,,0.3,squared_hinge,,,,,
SGDClassifier,0.6063829787234043,0.6171857374955149,0.6243348705214615,0.007770857550363512,,400,elasticnet,,0.4,modified_huber,,,,,
SGDClassifier,0.6051024074739489,0.6168259574109854,0.6250875963559916,0.008518237863560216,,400,elasticnet,,0.5,modified_huber,,,,,
SGDClassifier,0.6001304631441619,0.6167556017473772,0.628514720476348,0.012087876244054007,,100,elasticnet,,0.9,modified_huber,,,,,
SGDClassifier,0.6090277777777778,0.6165499101385398,0.6216216216216216,0.005425535153273409,,600,l1,,0.1,modified_huber,,,,,
SGDClassifier,0.6090277777777778,0.6165499101385398,0.6216216216216216,0.005425535153273409,,200,elasticnet,,0.9,modified_huber,,,,,
SGDClassifier,0.6041140382533382,0.616412721121132,0.6290843806104129,0.010197510579467,,100,elasticnet,,0.5,modified_huber,,,,,
SGDClassifier,0.6027987082884823,0.6162761992757145,0.6336842105263157,0.012911630526425123,,300,elasticnet,,0.2,squared_hinge,,,,,
SGDClassifier,0.6075268817204301,0.6160879845598105,0.632428466617755,0.011558872158630365,,600,elasticnet,,0.4,modified_huber,,,,,
SGDClassifier,0.6047687861271676,0.6149715739722675,0.6213058419243985,0.007284350267612725,,600,elasticnet,,0.6,modified_huber,,,,,
SGDClassifier,0.5573649148778682,0.6147297792024048,0.6599792459356624,0.04275911114375289,,400,l2,,0.1,squared_hinge,,,,,
SGDClassifier,0.6029137093761673,0.6140733525765577,0.620764239365537,0.007943034395986757,,500,elasticnet,,0.4,modified_huber,,,,,
SGDClassifier,0.44354018311291965,0.6135453082280833,0.6997855611150822,0.1202160244488184,,100,l2,,0.7,perceptron,,,,,
SGDClassifier,0.6073143701514592,0.6134577028176373,0.6196758386732001,0.005046825579269569,,100,elasticnet,,0.2,hinge,,,,,
SGDClassifier,0.5573053368328958,0.6132695761460037,0.6580976863753214,0.04189498346897675,,400,l2,,0.8,perceptron,,,,,
SGDClassifier,0.5969835145562961,0.612971830794693,0.6214500501169395,0.01131235334645381,,600,elasticnet,,0.8,modified_huber,,,,,
SGDClassifier,0.609391304347826,0.612897863060958,0.6190003310162199,0.004331082002880184,,700,elasticnet,,0.7,modified_huber,,,,,
SGDClassifier,0.4842829076620825,0.6123210900973035,0.7111709286675639,0.09489823701253301,,100,l2,,0.3,perceptron,,,,,
SGDClassifier,0.3760307861462342,0.6122238835971484,0.7440633245382587,0.16739026564497672,,600,l2,,0.2,perceptron,,,,,
SGDClassifier,0.5886120996441281,0.6115970600407175,0.6285112359550562,0.01684490205298441,,100,elasticnet,,0.3,squared_hinge,,,,,
SGDClassifier,0.6067104808024906,0.6115795298654961,0.6190003310162199,0.005331896698602754,,700,elasticnet,,0.2,log,,,,,
SGDClassifier,0.5887414844030118,0.6105496109231715,0.6461218836565097,0.025366859552784247,,700,elasticnet,,0.3,squared_hinge,,,,,
SGDClassifier,0.5261756876663709,0.6105471557502883,0.6765140324963074,0.06273994590523382,,200,l2,,0.9,perceptron,,,,,
SGDClassifier,0.5626043405676127,0.6104400898558769,0.6478578892371997,0.03557566724965315,,300,elasticnet,,0.4,modified_huber,,,,,
SGDClassifier,0.6028944581715496,0.6103188330035755,0.6229040313949341,0.008946929827354913,,200,elasticnet,,0.6,modified_huber,,,,,
SGDClassifier,0.5996944232238349,0.6100500561316048,0.6265313265663283,0.011781268227920095,,500,elasticnet,,0.2,hinge,,,,,
SGDClassifier,0.5980243161094225,0.6097766021013452,0.6295884315906563,0.014089961617356915,,700,elasticnet,,0.2,hinge,,,,,
SGDClassifier,0.6005241482590791,0.6096928359481066,0.6148597422289613,0.00650066686048081,,200,elasticnet,,0.2,hinge,,,,,
SGDClassifier,0.591425430560645,0.6083022976313966,0.6362694300518135,0.019916351100464597,,700,l2,,0.1,squared_hinge,,,,,
SGDClassifier,0.5083487940630799,0.6081846139018966,0.7115333861177091,0.0829869477203245,,600,l2,,0.6,perceptron,,,,,
SGDClassifier,0.5840840840840841,0.6069488181184819,0.6273497972723923,0.01774886006680581,,400,elasticnet,,0.6,modified_huber,,,,,
SGDClassifier,0.5967623252391464,0.6069334830924235,0.6135486135486136,0.007299719946169784,,100,elasticnet,,0.2,squared_hinge,,,,,
SGDClassifier,0.584736653529201,0.6065670088781193,0.6325966850828729,0.019763120145316247,,700,elasticnet,,0.2,squared_hinge,,,,,
SGDClassifier,0.5975135975135974,0.6054531708142686,0.612135434126718,0.006035182835676153,,200,elasticnet,,0.7,modified_huber,,,,,
SGDClassifier,0.5710206995003568,0.6048644781075568,0.6655136630923556,0.042981603819935696,,100,l2,,0.4,squared_hinge,,,,,
SVC,0.6033982594280978,0.6046175520699303,0.6060358890701468,0.0010859670113489619,0.1,,,,,,sigmoid,,,,
SGDClassifier,0.5850790150679898,0.6042462283213118,0.6291666666666665,0.018452731597088358,,500,elasticnet,,0.3,squared_hinge,,,,,
